video_id,clip_id,start,end,start_in_seconds,end_in_seconds
BZrNN8Sf7m4,BZrNN8Sf7m4.0006227.0006235,01:43:47.393,01:43:55.285,6227,6235
ZU8B29u-ZhM,ZU8B29u-ZhM.0007772.0007788,02:09:32.697,02:09:48.553,7772,7788
8xaLfHCU2KM,8xaLfHCU2KM.0005722.0005749,01:35:22.555,01:35:49.784,5722,5749
L0bqhoG2Izc,L0bqhoG2Izc.0000529.0000540,00:08:49.165,00:09:00.630,529,540
OUvey1gCVzk,OUvey1gCVzk.0003305.0003318,00:55:05.707,00:55:18.098,3305,3318
WC4JcMi5J8s,WC4JcMi5J8s.0003763.0003773,01:02:43.895,01:02:53.063,3763,3773
05lo2bVy0Zw,05lo2bVy0Zw.0007397.0007410,02:03:17.177,02:03:30.969,7397,7410
n9P0760lOOc,n9P0760lOOc.0001025.0001033,00:17:05.306,00:17:13.065,1025,1033
6Eypw0D5r78,6Eypw0D5r78.0006637.0006654,01:50:37.970,01:50:54.282,6637,6654
05lo2bVy0Zw,05lo2bVy0Zw.0006191.0006198,01:43:11.060,01:43:18.449,6191,6198
mMQhtrVsjgc,mMQhtrVsjgc.0000050.0000061,00:00:50.763,00:01:01.227,50,61
kRP8UOfOohY,kRP8UOfOohY.0005567.0005574,01:32:47.600,01:32:54.488,5567,5574
goyHLaJGF14,goyHLaJGF14.0004421.0004432,01:13:41.194,01:13:52.801,4421,4432
1pCgtlPGZlo,1pCgtlPGZlo.0002141.0002158,00:35:41.661,00:35:58.495,2141,2158
ZU8B29u-ZhM,ZU8B29u-ZhM.0008254.0008259,02:17:34.122,02:17:39.835,8254,8259
ZU8B29u-ZhM,ZU8B29u-ZhM.0005056.0005061,01:24:16.375,01:24:21.007,5056,5061
aXr2cSlc5KE,aXr2cSlc5KE.0008247.0008275,02:17:27.904,02:17:55.887,8247,8275
goyHLaJGF14,goyHLaJGF14.0006145.0006152,01:42:25.015,01:42:32.636,6145,6152
ZU8B29u-ZhM,ZU8B29u-ZhM.0007130.0007135,01:58:50.458,01:58:55.805,7130,7135
OUvey1gCVzk,OUvey1gCVzk.0000357.0000360,00:05:57.099,00:06:00.726,357,360
6Eypw0D5r78,6Eypw0D5r78.0000309.0000313,00:05:09.370,00:05:13.449,309,313
v_aw-YT42Os,v_aw-YT42Os.0007164.0007171,01:59:24.268,01:59:31.124,7164,7171
TvtRnTcyqMU,TvtRnTcyqMU.0003902.0003906,01:05:02.256,01:05:06.227,3902,3906
kRP8UOfOohY,kRP8UOfOohY.0005245.0005251,01:27:25.800,01:27:31.005,5245,5251
goyHLaJGF14,goyHLaJGF14.0008919.0008933,02:28:39.720,02:28:53.581,8919,8933
aXr2cSlc5KE,aXr2cSlc5KE.0007385.0007390,02:03:05.065,02:03:10.310,7385,7390
v_aw-YT42Os,v_aw-YT42Os.0008782.0008791,02:26:22.939,02:26:31.913,8782,8791
bM_He-6LxJ0,bM_He-6LxJ0.0007056.0007059,01:57:36.390,01:57:39.416,7056,7059
RNuwBoQTY6k,RNuwBoQTY6k.0003749.0003753,01:02:29.055,01:02:33.491,3749,3753
GDPLzxrfoy4,GDPLzxrfoy4.0002357.0002361,00:39:17.897,00:39:21.992,2357,2361
7zri02AuxBc,7zri02AuxBc.0007764.0007793,02:09:24.849,02:09:53.595,7764,7793
OUvey1gCVzk,OUvey1gCVzk.0002122.0002125,00:35:22.651,00:35:25.177,2122,2125
ZU8B29u-ZhM,ZU8B29u-ZhM.0003529.0003533,00:58:49.256,00:58:53.217,3529,3533
BZrNN8Sf7m4,BZrNN8Sf7m4.0003167.0003177,00:52:47.735,00:52:57.160,3167,3177
WC4JcMi5J8s,WC4JcMi5J8s.0006065.0006071,01:41:05.642,01:41:11.049,6065,6071
v_aw-YT42Os,v_aw-YT42Os.0002332.0002338,00:38:52.980,00:38:58.245,2332,2338
GDPLzxrfoy4,GDPLzxrfoy4.0001839.0001855,00:30:39.125,00:30:55.947,1839,1855
MG0rZ4P0goI,MG0rZ4P0goI.0000810.0000833,00:13:30.036,00:13:53.769,810,833
GDPLzxrfoy4,GDPLzxrfoy4.0003087.0003092,00:51:27.575,00:51:32.626,3087,3092
3JHJDV3nAF8,3JHJDV3nAF8.0001464.0001467,00:24:24.006,00:24:27.127,1464,1467
7zri02AuxBc,7zri02AuxBc.0006292.0006301,01:44:52.229,01:45:01.781,6292,6301
WC4JcMi5J8s,WC4JcMi5J8s.0005716.0005726,01:35:16.682,01:35:26.967,5716,5726
v_aw-YT42Os,v_aw-YT42Os.0004510.0004517,01:15:10.072,01:15:17.149,4510,4517
kRP8UOfOohY,kRP8UOfOohY.0000611.0000615,00:10:11.939,00:10:15.830,611,615
h6ZPO_zGVZE,h6ZPO_zGVZE.0000439.0000447,00:07:19.077,00:07:27.693,439,447
aXr2cSlc5KE,aXr2cSlc5KE.0004210.0004216,01:10:10.222,01:10:16.198,4210,4216
GDPLzxrfoy4,GDPLzxrfoy4.0001650.0001657,00:27:30.765,00:27:37.208,1650,1657
h6ZPO_zGVZE,h6ZPO_zGVZE.0003681.0003687,01:01:21.478,01:01:27.717,3681,3687
05lo2bVy0Zw,05lo2bVy0Zw.0003495.0003502,00:58:15.022,00:58:22.105,3495,3502
bM_He-6LxJ0,bM_He-6LxJ0.0001873.0001895,00:31:13.822,00:31:35.275,1873,1895
goyHLaJGF14,goyHLaJGF14.0000626.0000634,00:10:26.340,00:10:34.553,626,634
MG0rZ4P0goI,MG0rZ4P0goI.0000944.0000966,00:15:44.017,00:16:06.313,944,966
mMQhtrVsjgc,mMQhtrVsjgc.0000968.0000973,00:16:08.544,00:16:13.218,968,973
aCYsVo-Nb8o,aCYsVo-Nb8o.0004963.0004972,01:22:43.615,01:22:52.602,4963,4972
WC4JcMi5J8s,WC4JcMi5J8s.0005636.0005642,01:33:56.023,01:34:02.319,5636,5642
v_aw-YT42Os,v_aw-YT42Os.0005648.0005656,01:34:08.156,01:34:16.119,5648,5656
Btvbny4hcFA,Btvbny4hcFA.0005709.0005717,01:35:09.826,01:35:17.264,5709,5717
WC4JcMi5J8s,WC4JcMi5J8s.0004721.0004732,01:18:41.937,01:18:52.326,4721,4732
aXr2cSlc5KE,aXr2cSlc5KE.0001241.0001250,00:20:41.874,00:20:50.402,1241,1250
05lo2bVy0Zw,05lo2bVy0Zw.0004432.0004442,01:13:52.660,01:14:02.273,4432,4442
WCCJJYB5IoQ,WCCJJYB5IoQ.0000341.0000346,00:05:41.653,00:05:46.315,341,346
mMQhtrVsjgc,mMQhtrVsjgc.0000580.0000596,00:09:40.574,00:09:56.153,580,596
aXr2cSlc5KE,aXr2cSlc5KE.0002467.0002489,00:41:07.495,00:41:29.870,2467,2489
WC4JcMi5J8s,WC4JcMi5J8s.0007690.0007693,02:08:10.222,02:08:13.158,7690,7693
3JHJDV3nAF8,3JHJDV3nAF8.0002079.0002081,00:34:39.130,00:34:41.691,2079,2081
259wx6vTLz4,259wx6vTLz4.0004542.0004549,01:15:42.726,01:15:49.960,4542,4549
6Eypw0D5r78,6Eypw0D5r78.0004502.0004519,01:15:02.316,01:15:19.261,4502,4519
05lo2bVy0Zw,05lo2bVy0Zw.0003264.0003278,00:54:24.483,00:54:38.036,3264,3278
OUvey1gCVzk,OUvey1gCVzk.0001711.0001720,00:28:31.443,00:28:40.816,1711,1720
n9P0760lOOc,n9P0760lOOc.0002528.0002536,00:42:08.817,00:42:16.513,2528,2536
O18eZUJ6tjQ,O18eZUJ6tjQ.0002297.0002299,00:38:17.117,00:38:19.928,2297,2299
goyHLaJGF14,goyHLaJGF14.0002369.0002375,00:39:29.174,00:39:35.375,2369,2375
fUfB4PdhRvc,fUfB4PdhRvc.0007007.0007014,01:56:47.780,01:56:54.400,7007,7014
mMQhtrVsjgc,mMQhtrVsjgc.0000514.0000520,00:08:34.853,00:08:40.554,514,520
5mPWx2XUizU,5mPWx2XUizU.0002839.0002843,00:47:19.095,00:47:23.336,2839,2843
fUfB4PdhRvc,fUfB4PdhRvc.0005558.0005564,01:32:38.600,01:32:44.600,5558,5564
RNuwBoQTY6k,RNuwBoQTY6k.0003450.0003457,00:57:30.420,00:57:37.700,3450,3457
v5ioGhN81wg,v5ioGhN81wg.0001982.0001988,00:33:02.699,00:33:08.382,1982,1988
7PODa4GZ4jo,7PODa4GZ4jo.0003961.0003964,01:06:01.232,01:06:04.476,3961,3964
O18eZUJ6tjQ,O18eZUJ6tjQ.0001412.0001433,00:23:32.498,00:23:53.220,1412,1433
RNuwBoQTY6k,RNuwBoQTY6k.0004771.0004781,01:19:31.622,01:19:41.060,4771,4781
7zri02AuxBc,7zri02AuxBc.0000987.0000992,00:16:27.990,00:16:32.444,987,992
05lo2bVy0Zw,05lo2bVy0Zw.0000875.0000897,00:14:35.385,00:14:57.478,875,897
ddbtHGFERwo,ddbtHGFERwo.0002257.0002264,00:37:37.039,00:37:44.106,2257,2264
WCCJJYB5IoQ,WCCJJYB5IoQ.0002088.0002098,00:34:48.932,00:34:58.524,2088,2098
ygbfOCdySog,ygbfOCdySog.0004132.0004144,01:08:52.380,01:09:04.186,4132,4144
u5uupKAtSLo,u5uupKAtSLo.0001511.0001515,00:25:11.241,00:25:15.825,1511,1515
v_aw-YT42Os,v_aw-YT42Os.0004323.0004327,01:12:03.260,01:12:07.810,4323,4327
05lo2bVy0Zw,05lo2bVy0Zw.0001947.0001972,00:32:27.585,00:32:52.076,1947,1972
BZrNN8Sf7m4,BZrNN8Sf7m4.0008770.0008784,02:26:10.434,02:26:24.906,8770,8784
lg7Ddlc_Wo8,lg7Ddlc_Wo8.0003344.0003348,00:55:44.900,00:55:48.845,3344,3348
259wx6vTLz4,259wx6vTLz4.0006109.0006115,01:41:49.286,01:41:55.278,6109,6115
aCYsVo-Nb8o,aCYsVo-Nb8o.0003414.0003424,00:56:54.380,00:57:04.374,3414,3424
GDPLzxrfoy4,GDPLzxrfoy4.0001163.0001167,00:19:23.262,00:19:27.748,1163,1167
ygbfOCdySog,ygbfOCdySog.0007654.0007665,02:07:34.100,02:07:45.997,7654,7665
3JHJDV3nAF8,3JHJDV3nAF8.0000524.0000533,00:08:44.493,00:08:53.362,524,533
ZU8B29u-ZhM,ZU8B29u-ZhM.0005523.0005526,01:32:03.748,01:32:06.181,5523,5526
v5ioGhN81wg,v5ioGhN81wg.0000252.0000270,00:04:12.579,00:04:30.616,252,270
RNuwBoQTY6k,RNuwBoQTY6k.0001406.0001412,00:23:26.114,00:23:32.333,1406,1412
v_aw-YT42Os,v_aw-YT42Os.0005478.0005490,01:31:18.798,01:31:30.447,5478,5490
TvtRnTcyqMU,TvtRnTcyqMU.0005998.0006002,01:39:58.651,01:40:02.445,5998,6002
stovLUBFLtg,stovLUBFLtg.0002552.0002572,00:42:32.730,00:42:52.934,2552,2572
_KHihrLE80U,_KHihrLE80U.0002720.0002739,00:45:20.481,00:45:39.627,2720,2739
v_aw-YT42Os,v_aw-YT42Os.0006879.0006888,01:54:39.105,01:54:48.402,6879,6888
ygbfOCdySog,ygbfOCdySog.0002437.0002451,00:40:37.180,00:40:51.865,2437,2451
L0bqhoG2Izc,L0bqhoG2Izc.0005194.0005207,01:26:34.060,01:26:47.353,5194,5207
7OL4fdbXK98,7OL4fdbXK98.0008157.0008164,02:15:57.521,02:16:04.415,8157,8164
h6ZPO_zGVZE,h6ZPO_zGVZE.0002574.0002580,00:42:54.884,00:43:00.873,2574,2580
mVxWzqXt8go,mVxWzqXt8go.0002597.0002609,00:43:17.935,00:43:29.381,2597,2609
259wx6vTLz4,259wx6vTLz4.0005499.0005505,01:31:39.459,01:31:45.605,5499,5505
ZU8B29u-ZhM,ZU8B29u-ZhM.0002373.0002402,00:39:33.080,00:40:02.769,2373,2402
WCCJJYB5IoQ,WCCJJYB5IoQ.0006879.0006895,01:54:39.134,01:54:55.443,6879,6895
fON5cbcTP5s,fON5cbcTP5s.0002730.0002734,00:45:30.771,00:45:34.294,2730,2734
O18eZUJ6tjQ,O18eZUJ6tjQ.0000232.0000237,00:03:52.151,00:03:57.079,232,237
1pCgtlPGZlo,1pCgtlPGZlo.0002392.0002395,00:39:52.029,00:39:55.880,2392,2395
WC4JcMi5J8s,WC4JcMi5J8s.0007324.0007334,02:02:04.474,02:02:14.152,7324,7334
hrbrtjI1wW8,hrbrtjI1wW8.0000213.0000216,00:03:33.609,00:03:36.356,213,216
ZU8B29u-ZhM,ZU8B29u-ZhM.0001771.0001775,00:29:31.214,00:29:35.089,1771,1775
v_aw-YT42Os,v_aw-YT42Os.0005310.0005325,01:28:30.910,01:28:45.819,5310,5325
BZrNN8Sf7m4,BZrNN8Sf7m4.0008392.0008403,02:19:52.587,02:20:03.727,8392,8403
BZrNN8Sf7m4,BZrNN8Sf7m4.0009043.0009057,02:30:43.880,02:30:57.084,9043,9057
259wx6vTLz4,259wx6vTLz4.0005170.0005184,01:26:10.610,01:26:24.740,5170,5184
mMQhtrVsjgc,mMQhtrVsjgc.0001071.0001076,00:17:51.855,00:17:56.410,1071,1076
u5uupKAtSLo,u5uupKAtSLo.0001734.0001741,00:28:54.279,00:29:01.305,1734,1741
aXr2cSlc5KE,aXr2cSlc5KE.0006581.0006592,01:49:41.037,01:49:52.751,6581,6592
dfhlDl22g04,dfhlDl22g04.0003751.0003764,01:02:31.000,01:02:44.934,3751,3764
v5ioGhN81wg,v5ioGhN81wg.0002759.0002774,00:45:59.243,00:46:14.009,2759,2774
Xgp1Sk_QBFA,Xgp1Sk_QBFA.0000153.0000172,00:02:33.625,00:02:52.465,153,172
L0bqhoG2Izc,L0bqhoG2Izc.0007299.0007301,02:01:39.104,02:01:41.935,7299,7301
7OL4fdbXK98,7OL4fdbXK98.0009380.0009400,02:36:20.416,02:36:40.319,9380,9400
h6ZPO_zGVZE,h6ZPO_zGVZE.0002521.0002524,00:42:01.180,00:42:04.677,2521,2524
h6ZPO_zGVZE,h6ZPO_zGVZE.0003026.0003055,00:50:26.953,00:50:55.260,3026,3055
3JHJDV3nAF8,3JHJDV3nAF8.0000322.0000327,00:05:22.598,00:05:27.616,322,327
259wx6vTLz4,259wx6vTLz4.0008269.0008292,02:17:49.572,02:18:12.362,8269,8292
7zri02AuxBc,7zri02AuxBc.0002327.0002331,00:38:47.589,00:38:51.670,2327,2331
bM_He-6LxJ0,bM_He-6LxJ0.0005021.0005031,01:23:41.949,01:23:51.001,5021,5031
v_aw-YT42Os,v_aw-YT42Os.0001607.0001623,00:26:47.194,00:27:03.055,1607,1623
WC4JcMi5J8s,WC4JcMi5J8s.0005791.0005799,01:36:31.205,01:36:39.008,5791,5799
goyHLaJGF14,goyHLaJGF14.0001929.0001946,00:32:09.504,00:32:26.616,1929,1946
dfhlDl22g04,dfhlDl22g04.0000629.0000635,00:10:29.445,00:10:35.632,629,635
L0bqhoG2Izc,L0bqhoG2Izc.0006733.0006738,01:52:13.460,01:52:18.460,6733,6738
7zri02AuxBc,7zri02AuxBc.0002566.0002570,00:42:46.562,00:42:50.787,2566,2570
ZU8B29u-ZhM,ZU8B29u-ZhM.0004743.0004750,01:19:03.545,01:19:10.791,4743,4750
v_aw-YT42Os,v_aw-YT42Os.0008661.0008666,02:24:21.385,02:24:26.807,8661,8666
O18eZUJ6tjQ,O18eZUJ6tjQ.0000300.0000307,00:05:00.220,00:05:07.351,300,307
L0bqhoG2Izc,L0bqhoG2Izc.0003104.0003110,00:51:44.412,00:51:50.440,3104,3110
fON5cbcTP5s,fON5cbcTP5s.0002179.0002185,00:36:19.107,00:36:25.477,2179,2185
dfhlDl22g04,dfhlDl22g04.0001192.0001196,00:19:52.868,00:19:56.578,1192,1196
5mPWx2XUizU,5mPWx2XUizU.0005513.0005519,01:31:53.980,01:31:59.535,5513,5519
BZrNN8Sf7m4,BZrNN8Sf7m4.0003081.0003086,00:51:21.357,00:51:26.392,3081,3086
RNuwBoQTY6k,RNuwBoQTY6k.0000485.0000494,00:08:05.759,00:08:14.060,485,494
GDPLzxrfoy4,GDPLzxrfoy4.0000310.0000326,00:05:10.471,00:05:26.065,310,326
Xgp1Sk_QBFA,Xgp1Sk_QBFA.0000176.0000179,00:02:56.695,00:02:59.704,176,179
WC4JcMi5J8s,WC4JcMi5J8s.0002228.0002232,00:37:08.699,00:37:12.878,2228,2232
BZrNN8Sf7m4,BZrNN8Sf7m4.0004799.0004803,01:19:59.645,01:20:03.236,4799,4803
aCYsVo-Nb8o,aCYsVo-Nb8o.0002133.0002153,00:35:33.649,00:35:53.354,2133,2153
aXr2cSlc5KE,aXr2cSlc5KE.0008432.0008440,02:20:32.658,02:20:40.684,8432,8440
HQS4qjhfVh4,HQS4qjhfVh4.0002140.0002158,00:35:40.747,00:35:58.486,2140,2158
ZU8B29u-ZhM,ZU8B29u-ZhM.0002490.0002507,00:41:30.576,00:41:47.141,2490,2507
MG0rZ4P0goI,MG0rZ4P0goI.0000688.0000715,00:11:28.018,00:11:55.440,688,715
lg7Ddlc_Wo8,lg7Ddlc_Wo8.0002747.0002757,00:45:47.300,00:45:57.757,2747,2757
BZrNN8Sf7m4,BZrNN8Sf7m4.0005984.0006009,01:39:44.357,01:40:09.762,5984,6009
h6ZPO_zGVZE,h6ZPO_zGVZE.0003190.0003201,00:53:10.380,00:53:21.841,3190,3201
L0bqhoG2Izc,L0bqhoG2Izc.0002940.0002951,00:49:00.406,00:49:11.319,2940,2951
stovLUBFLtg,stovLUBFLtg.0001832.0001843,00:30:32.547,00:30:43.000,1832,1843
05lo2bVy0Zw,05lo2bVy0Zw.0001837.0001846,00:30:37.387,00:30:46.105,1837,1846
BZrNN8Sf7m4,BZrNN8Sf7m4.0007631.0007645,02:07:11.400,02:07:25.680,7631,7645
aXr2cSlc5KE,aXr2cSlc5KE.0000106.0000127,00:01:46.541,00:02:07.973,106,127
ZU8B29u-ZhM,ZU8B29u-ZhM.0002635.0002647,00:43:55.556,00:44:07.768,2635,2647
O18eZUJ6tjQ,O18eZUJ6tjQ.0000517.0000532,00:08:37.308,00:08:52.025,517,532
ZU8B29u-ZhM,ZU8B29u-ZhM.0007513.0007515,02:05:13.417,02:05:15.928,7513,7515
7OL4fdbXK98,7OL4fdbXK98.0006048.0006052,01:40:48.688,01:40:52.689,6048,6052
kRP8UOfOohY,kRP8UOfOohY.0007005.0007014,01:56:45.811,01:56:54.291,7005,7014
goyHLaJGF14,goyHLaJGF14.0002872.0002884,00:47:52.066,00:48:04.683,2872,2884
7zri02AuxBc,7zri02AuxBc.0006382.0006392,01:46:22.325,01:46:32.773,6382,6392
aXr2cSlc5KE,aXr2cSlc5KE.0004107.0004114,01:08:27.506,01:08:34.040,4107,4114
aCYsVo-Nb8o,aCYsVo-Nb8o.0000434.0000438,00:07:14.603,00:07:18.248,434,438
aCYsVo-Nb8o,aCYsVo-Nb8o.0004181.0004190,01:09:41.230,01:09:50.828,4181,4190
ZU8B29u-ZhM,ZU8B29u-ZhM.0005987.0005990,01:39:47.203,01:39:50.420,5987,5990
h6ZPO_zGVZE,h6ZPO_zGVZE.0000090.0000109,00:01:30.084,00:01:49.038,90,109
kRP8UOfOohY,kRP8UOfOohY.0001543.0001556,00:25:43.791,00:25:56.366,1543,1556
3JHJDV3nAF8,3JHJDV3nAF8.0000608.0000612,00:10:08.168,00:10:12.662,608,612
3JHJDV3nAF8,3JHJDV3nAF8.0003386.0003389,00:56:26.329,00:56:29.844,3386,3389
7OL4fdbXK98,7OL4fdbXK98.0008578.0008581,02:22:58.543,02:23:01.844,8578,8581
bM_He-6LxJ0,bM_He-6LxJ0.0007553.0007565,02:05:53.946,02:06:05.580,7553,7565
aXr2cSlc5KE,aXr2cSlc5KE.0006997.0007011,01:56:37.342,01:56:51.794,6997,7011
HQS4qjhfVh4,HQS4qjhfVh4.0002464.0002469,00:41:04.865,00:41:09.236,2464,2469
WC4JcMi5J8s,WC4JcMi5J8s.0003128.0003143,00:52:08.278,00:52:23.618,3128,3143
GDPLzxrfoy4,GDPLzxrfoy4.0000473.0000485,00:07:53.386,00:08:05.056,473,485
WC4JcMi5J8s,WC4JcMi5J8s.0000324.0000328,00:05:24.411,00:05:28.554,324,328
aXr2cSlc5KE,aXr2cSlc5KE.0000814.0000817,00:13:34.067,00:13:37.805,814,817
3JHJDV3nAF8,3JHJDV3nAF8.0003015.0003018,00:50:15.442,00:50:18.935,3015,3018
BZrNN8Sf7m4,BZrNN8Sf7m4.0007661.0007667,02:07:41.929,02:07:47.968,7661,7667
6hkw_srQ6Gk,6hkw_srQ6Gk.0000559.0000569,00:09:19.879,00:09:29.801,559,569
05lo2bVy0Zw,05lo2bVy0Zw.0000449.0000455,00:07:29.839,00:07:35.661,449,455
dfhlDl22g04,dfhlDl22g04.0002121.0002133,00:35:21.117,00:35:33.078,2121,2133
BZrNN8Sf7m4,BZrNN8Sf7m4.0003998.0004012,01:06:38.166,01:06:52.120,3998,4012
goyHLaJGF14,goyHLaJGF14.0004038.0004044,01:07:18.712,01:07:24.080,4038,4044
TvtRnTcyqMU,TvtRnTcyqMU.0002414.0002420,00:40:14.623,00:40:20.591,2414,2420
7zri02AuxBc,7zri02AuxBc.0006118.0006121,01:41:58.573,01:42:01.009,6118,6121
L0bqhoG2Izc,L0bqhoG2Izc.0001714.0001720,00:28:34.761,00:28:40.376,1714,1720
GDPLzxrfoy4,GDPLzxrfoy4.0002089.0002094,00:34:49.396,00:34:54.285,2089,2094
7zri02AuxBc,7zri02AuxBc.0001673.0001682,00:27:53.793,00:28:02.097,1673,1682
L0bqhoG2Izc,L0bqhoG2Izc.0005120.0005130,01:25:20.127,01:25:30.630,5120,5130
TvtRnTcyqMU,TvtRnTcyqMU.0005049.0005059,01:24:09.571,01:24:19.219,5049,5059
6Eypw0D5r78,6Eypw0D5r78.0006591.0006596,01:49:51.728,01:49:56.509,6591,6596
v5ioGhN81wg,v5ioGhN81wg.0002967.0002991,00:49:27.235,00:49:51.448,2967,2991
ZU8B29u-ZhM,ZU8B29u-ZhM.0000443.0000458,00:07:23.878,00:07:38.282,443,458
mVxWzqXt8go,mVxWzqXt8go.0000028.0000033,00:00:28.596,00:00:33.183,28,33
RNuwBoQTY6k,RNuwBoQTY6k.0005761.0005774,01:36:01.818,01:36:14.500,5761,5774
fON5cbcTP5s,fON5cbcTP5s.0001747.0001754,00:29:07.199,00:29:14.309,1747,1754
1pCgtlPGZlo,1pCgtlPGZlo.0000712.0000716,00:11:52.233,00:11:56.708,712,716
05lo2bVy0Zw,05lo2bVy0Zw.0000348.0000354,00:05:48.364,00:05:54.330,348,354
fUfB4PdhRvc,fUfB4PdhRvc.0007838.0007850,02:10:38.150,02:10:50.827,7838,7850
5mPWx2XUizU,5mPWx2XUizU.0000193.0000211,00:03:13.014,00:03:31.162,193,211
v5ioGhN81wg,v5ioGhN81wg.0002648.0002663,00:44:08.976,00:44:23.428,2648,2663
RNuwBoQTY6k,RNuwBoQTY6k.0002965.0002979,00:49:25.380,00:49:39.860,2965,2979
BZrNN8Sf7m4,BZrNN8Sf7m4.0003532.0003540,00:58:52.008,00:59:00.298,3532,3540
ZU8B29u-ZhM,ZU8B29u-ZhM.0008954.0008960,02:29:14.902,02:29:20.140,8954,8960
L0bqhoG2Izc,L0bqhoG2Izc.0000015.0000027,00:00:15.071,00:00:27.981,15,27
3JHJDV3nAF8,3JHJDV3nAF8.0001639.0001646,00:27:19.079,00:27:26.149,1639,1646
259wx6vTLz4,259wx6vTLz4.0005508.0005512,01:31:48.316,01:31:52.071,5508,5512
L0bqhoG2Izc,L0bqhoG2Izc.0005264.0005270,01:27:44.340,01:27:50.250,5264,5270
v_aw-YT42Os,v_aw-YT42Os.0001912.0001921,00:31:52.536,00:32:01.178,1912,1921
n9P0760lOOc,n9P0760lOOc.0002883.0002893,00:48:03.704,00:48:13.890,2883,2893
6Eypw0D5r78,6Eypw0D5r78.0007812.0007831,02:10:12.171,02:10:31.819,7812,7831
Xgp1Sk_QBFA,Xgp1Sk_QBFA.0004620.0004637,01:17:00.942,01:17:17.687,4620,4637
aCYsVo-Nb8o,aCYsVo-Nb8o.0000070.0000078,00:01:10.211,00:01:18.786,70,78
Xgp1Sk_QBFA,Xgp1Sk_QBFA.0001509.0001523,00:25:09.028,00:25:23.191,1509,1523
TvtRnTcyqMU,TvtRnTcyqMU.0004225.0004228,01:10:25.179,01:10:28.812,4225,4228
n9P0760lOOc,n9P0760lOOc.0003038.0003043,00:50:38.404,00:50:43.679,3038,3043
6Eypw0D5r78,6Eypw0D5r78.0005935.0005941,01:38:55.034,01:39:01.640,5935,5941
stovLUBFLtg,stovLUBFLtg.0003776.0003792,01:02:56.152,01:03:12.598,3776,3792
aCYsVo-Nb8o,aCYsVo-Nb8o.0005208.0005216,01:26:48.436,01:26:56.936,5208,5216
6Eypw0D5r78,6Eypw0D5r78.0005441.0005451,01:30:41.440,01:30:51.800,5441,5451
6Eypw0D5r78,6Eypw0D5r78.0001728.0001734,00:28:48.989,00:28:54.067,1728,1734
fUfB4PdhRvc,fUfB4PdhRvc.0004319.0004334,01:11:59.129,01:12:14.900,4319,4334
bM_He-6LxJ0,bM_He-6LxJ0.0007229.0007239,02:00:29.232,02:00:39.648,7229,7239
BZrNN8Sf7m4,BZrNN8Sf7m4.0003649.0003667,01:00:49.420,01:01:07.433,3649,3667
mVxWzqXt8go,mVxWzqXt8go.0006333.0006338,01:45:33.514,01:45:38.002,6333,6338
aXr2cSlc5KE,aXr2cSlc5KE.0005315.0005330,01:28:35.885,01:28:50.616,5315,5330
Btvbny4hcFA,Btvbny4hcFA.0003913.0003917,01:05:13.756,01:05:17.310,3913,3917
7zri02AuxBc,7zri02AuxBc.0000823.0000834,00:13:43.103,00:13:54.850,823,834
7zri02AuxBc,7zri02AuxBc.0002392.0002398,00:39:52.457,00:39:58.305,2392,2398
259wx6vTLz4,259wx6vTLz4.0003979.0003986,01:06:19.919,01:06:26.096,3979,3986
WC4JcMi5J8s,WC4JcMi5J8s.0005282.0005286,01:28:02.534,01:28:06.833,5282,5286
RNuwBoQTY6k,RNuwBoQTY6k.0005341.0005352,01:29:01.380,01:29:12.922,5341,5352
RNuwBoQTY6k,RNuwBoQTY6k.0003430.0003448,00:57:10.654,00:57:28.100,3430,3448
7zri02AuxBc,7zri02AuxBc.0002055.0002059,00:34:15.614,00:34:19.715,2055,2059
aCYsVo-Nb8o,aCYsVo-Nb8o.0001294.0001300,00:21:34.300,00:21:40.805,1294,1300
Btvbny4hcFA,Btvbny4hcFA.0005983.0005996,01:39:43.804,01:39:56.171,5983,5996
TvtRnTcyqMU,TvtRnTcyqMU.0001598.0001601,00:26:38.468,00:26:41.718,1598,1601
WC4JcMi5J8s,WC4JcMi5J8s.0007970.0007977,02:12:50.187,02:12:57.263,7970,7977
7PODa4GZ4jo,7PODa4GZ4jo.0005910.0005920,01:38:30.921,01:38:40.154,5910,5920
6Eypw0D5r78,6Eypw0D5r78.0004982.0004993,01:23:02.901,01:23:13.834,4982,4993
L0bqhoG2Izc,L0bqhoG2Izc.0007323.0007331,02:02:03.854,02:02:11.660,7323,7331
bM_He-6LxJ0,bM_He-6LxJ0.0004458.0004462,01:14:18.364,01:14:22.005,4458,4462
ygbfOCdySog,ygbfOCdySog.0008959.0008963,02:29:19.620,02:29:23.882,8959,8963
fUfB4PdhRvc,fUfB4PdhRvc.0009020.0009024,02:30:20.775,02:30:24.611,9020,9024
ZU8B29u-ZhM,ZU8B29u-ZhM.0001604.0001616,00:26:44.358,00:26:56.512,1604,1616
v5ioGhN81wg,v5ioGhN81wg.0000578.0000583,00:09:38.193,00:09:43.174,578,583
mMQhtrVsjgc,mMQhtrVsjgc.0000414.0000438,00:06:54.170,00:07:18.873,414,438
L0bqhoG2Izc,L0bqhoG2Izc.0006249.0006254,01:44:09.780,01:44:14.420,6249,6254
