video_id,clip_id,start,end,start_in_seconds,end_in_seconds
lgF2vQU4p7c,lgF2vQU4p7c.0002681.0002682,00:44:41.244,00:44:42.721,2681,2682
oYE9RuT3Jxg,oYE9RuT3Jxg.0004078.0004079,01:07:58.685,01:07:59.833,4078,4079
oYE9RuT3Jxg,oYE9RuT3Jxg.0005902.0005904,01:38:22.414,01:38:24.014,5902,5904
yRF_uOoH_Ls,yRF_uOoH_Ls.0000012.0000013,00:00:12.436,00:00:13.217,12,13
lUaXJEoY5no,lUaXJEoY5no.0009326.0009328,02:35:26.591,02:35:28.591,9326,9328
7_rVpNbjqEU,7_rVpNbjqEU.0003781.0003782,01:03:01.021,01:03:02.278,3781,3782
W6DMlvM_1oE,W6DMlvM_1oE.0005692.0005694,01:34:52.859,01:34:54.658,5692,5694
OPz2-PHyljw,OPz2-PHyljw.0005066.0005073,01:24:26.820,01:24:33.320,5066,5073
v_aw-YT42Os,v_aw-YT42Os.0003997.0003999,01:06:37.382,01:06:39.338,3997,3999
v_aw-YT42Os,v_aw-YT42Os.0002082.0002083,00:34:42.005,00:34:43.045,2082,2083
lgF2vQU4p7c,lgF2vQU4p7c.0003535.0003538,00:58:55.755,00:58:58.880,3535,3538
IxuS6zAE2Kc,IxuS6zAE2Kc.0001088.0001090,00:18:08.701,00:18:10.570,1088,1090
VN77ue8KjQo,VN77ue8KjQo.0004495.0004499,01:14:55.328,01:14:59.384,4495,4499
-bjbqWu8UmM,-bjbqWu8UmM.0006964.0006965,01:56:04.086,01:56:05.281,6964,6965
lUaXJEoY5no,lUaXJEoY5no.0008729.0008730,02:25:29.662,02:25:30.935,8729,8730
fMvJ2zUH8tk,fMvJ2zUH8tk.0001121.0001124,00:18:41.641,00:18:44.499,1121,1124
_IwsVk_M44U,_IwsVk_M44U.0003833.0003835,01:03:53.337,01:03:55.016,3833,3835
7_rVpNbjqEU,7_rVpNbjqEU.0005506.0005508,01:31:46.959,01:31:48.670,5506,5508
7_rVpNbjqEU,7_rVpNbjqEU.0003609.0003610,01:00:09.703,01:00:10.828,3609,3610
fl0fznHyenM,fl0fznHyenM.0006857.0006860,01:54:17.680,01:54:20.560,6857,6860
7_rVpNbjqEU,7_rVpNbjqEU.0003253.0003258,00:54:13.533,00:54:18.728,3253,3258
W6DMlvM_1oE,W6DMlvM_1oE.0000366.0000367,00:06:06.399,00:06:07.820,366,367
eN3PhkUmfno,eN3PhkUmfno.0002756.0002762,00:45:56.369,00:46:02.878,2756,2762
8ZtGvnBMmBQ,8ZtGvnBMmBQ.0000867.0000871,00:14:27.700,00:14:31.258,867,871
OPz2-PHyljw,OPz2-PHyljw.0008403.0008405,02:20:03.449,02:20:05.193,8403,8405
b2A904K0yEg,b2A904K0yEg.0001054.0001055,00:17:34.320,00:17:35.320,1054,1055
W6DMlvM_1oE,W6DMlvM_1oE.0004976.0004978,01:22:56.795,01:22:58.220,4976,4978
oH7QiOgcyvA,oH7QiOgcyvA.0004925.0004927,01:22:05.740,01:22:07.606,4925,4927
EuUtJwRg7Wk,EuUtJwRg7Wk.0005266.0005268,01:27:46.809,01:27:48.559,5266,5268
W6DMlvM_1oE,W6DMlvM_1oE.0002130.0002132,00:35:30.073,00:35:32.016,2130,2132
lgF2vQU4p7c,lgF2vQU4p7c.0000112.0000119,00:01:52.782,00:01:59.080,112,119
EuUtJwRg7Wk,EuUtJwRg7Wk.0004185.0004188,01:09:45.636,01:09:48.870,4185,4188
1IhRERGxuAQ,1IhRERGxuAQ.0005713.0005717,01:35:13.834,01:35:17.500,5713,5717
_IwsVk_M44U,_IwsVk_M44U.0007082.0007084,01:58:02.532,01:58:04.572,7082,7084
lUaXJEoY5no,lUaXJEoY5no.0004478.0004479,01:14:38.722,01:14:39.722,4478,4479
GbkJzAOa6Cc,GbkJzAOa6Cc.0000598.0000603,00:09:58.122,00:10:03.684,598,603
FH2BgOVARVo,FH2BgOVARVo.0005674.0005676,01:34:34.765,01:34:36.974,5674,5676
fMvJ2zUH8tk,fMvJ2zUH8tk.0001785.0001786,00:29:45.191,00:29:46.405,1785,1786
fMvJ2zUH8tk,fMvJ2zUH8tk.0004619.0004622,01:16:59.783,01:17:02.069,4619,4622
W6DMlvM_1oE,W6DMlvM_1oE.0000555.0000558,00:09:15.160,00:09:18.970,555,558
n19Q9kKmNKw,n19Q9kKmNKw.0002118.0002120,00:35:18.249,00:35:20.470,2118,2120
W6DMlvM_1oE,W6DMlvM_1oE.0008729.0008731,02:25:29.692,02:25:31.217,8729,8731
fMvJ2zUH8tk,fMvJ2zUH8tk.0002881.0002884,00:48:01.119,00:48:04.708,2881,2884
wKL8oQY5zT8,wKL8oQY5zT8.0002509.0002510,00:41:49.220,00:41:50.958,2509,2510
lgF2vQU4p7c,lgF2vQU4p7c.0003145.0003149,00:52:25.257,00:52:29.178,3145,3149
8XSoO4KhVHs,8XSoO4KhVHs.0004334.0004336,01:12:14.700,01:12:16.796,4334,4336
P2lh7erNnuY,P2lh7erNnuY.0001253.0001255,00:20:53.282,00:20:55.559,1253,1255
OPz2-PHyljw,OPz2-PHyljw.0008593.0008595,02:23:13.917,02:23:15.873,8593,8595
8XSoO4KhVHs,8XSoO4KhVHs.0004348.0004350,01:12:28.569,01:12:30.172,4348,4350
b2A904K0yEg,b2A904K0yEg.0006159.0006161,01:42:39.545,01:42:41.675,6159,6161
8ZtGvnBMmBQ,8ZtGvnBMmBQ.0004376.0004377,01:12:56.021,01:12:57.360,4376,4377
oYE9RuT3Jxg,oYE9RuT3Jxg.0002858.0002860,00:47:38.215,00:47:40.801,2858,2860
_IwsVk_M44U,_IwsVk_M44U.0002876.0002878,00:47:56.929,00:47:58.406,2876,2878
YeHdhsg4628,YeHdhsg4628.0007594.0007602,02:06:34.833,02:06:42.738,7594,7602
YeHdhsg4628,YeHdhsg4628.0006147.0006149,01:42:27.426,01:42:29.138,6147,6149
oH7QiOgcyvA,oH7QiOgcyvA.0000536.0000539,00:08:56.097,00:08:59.464,536,539
oH7QiOgcyvA,oH7QiOgcyvA.0006783.0006785,01:53:03.540,01:53:05.127,6783,6785
oH7QiOgcyvA,oH7QiOgcyvA.0002096.0002099,00:34:56.673,00:34:59.844,2096,2099
b2A904K0yEg,b2A904K0yEg.0007210.0007212,02:00:10.999,02:00:12.784,7210,7212
8ZtGvnBMmBQ,8ZtGvnBMmBQ.0007367.0007369,02:02:47.774,02:02:49.816,7367,7369
wKL8oQY5zT8,wKL8oQY5zT8.0006032.0006034,01:40:32.660,01:40:34.876,6032,6034
aXTOXrSZn6M,aXTOXrSZn6M.0008493.0008495,02:21:33.737,02:21:35.971,8493,8495
oYE9RuT3Jxg,oYE9RuT3Jxg.0000173.0000178,00:02:53.932,00:02:58.534,173,178
wKL8oQY5zT8,wKL8oQY5zT8.0004258.0004260,01:10:58.860,01:11:00.875,4258,4260
n19Q9kKmNKw,n19Q9kKmNKw.0003470.0003471,00:57:50.349,00:57:51.500,3470,3471
lUaXJEoY5no,lUaXJEoY5no.0009431.0009435,02:37:11.551,02:37:15.442,9431,9435
lgF2vQU4p7c,lgF2vQU4p7c.0006681.0006682,01:51:21.532,01:51:22.820,6681,6682
p2HPTQl55N0,p2HPTQl55N0.0003125.0003127,00:52:05.737,00:52:07.534,3125,3127
EuUtJwRg7Wk,EuUtJwRg7Wk.0008287.0008289,02:18:07.538,02:18:09.187,8287,8289
zbDkqgOlLac,zbDkqgOlLac.0005915.0005916,01:38:35.000,01:38:36.440,5915,5916
EuUtJwRg7Wk,EuUtJwRg7Wk.0006307.0006308,01:45:07.274,01:45:08.993,6307,6308
v_aw-YT42Os,v_aw-YT42Os.0002431.0002433,00:40:31.508,00:40:33.374,2431,2433
lUaXJEoY5no,lUaXJEoY5no.0006449.0006450,01:47:29.470,01:47:30.720,6449,6450
lgF2vQU4p7c,lgF2vQU4p7c.0006686.0006688,01:51:26.094,01:51:28.891,6686,6688
YeHdhsg4628,YeHdhsg4628.0008793.0008794,02:26:33.306,02:26:34.306,8793,8794
zbDkqgOlLac,zbDkqgOlLac.0000869.0000873,00:14:29.333,00:14:33.493,869,873
W6DMlvM_1oE,W6DMlvM_1oE.0001575.0001576,00:26:15.156,00:26:16.356,1575,1576
_IwsVk_M44U,_IwsVk_M44U.0006192.0006194,01:43:12.160,01:43:14.740,6192,6194
snKC6rpoopw,snKC6rpoopw.0001439.0001441,00:23:59.340,00:24:01.526,1439,1441
OPz2-PHyljw,OPz2-PHyljw.0008761.0008763,02:26:01.745,02:26:03.926,8761,8763
8ZtGvnBMmBQ,8ZtGvnBMmBQ.0009296.0009298,02:34:56.660,02:34:58.003,9296,9298
zbDkqgOlLac,zbDkqgOlLac.0006124.0006126,01:42:04.900,01:42:06.826,6124,6126
FH2BgOVARVo,FH2BgOVARVo.0008220.0008221,02:17:00.523,02:17:01.523,8220,8221
OPz2-PHyljw,OPz2-PHyljw.0002768.0002770,00:46:08.140,00:46:10.112,2768,2770
b2A904K0yEg,b2A904K0yEg.0000143.0000144,00:02:23.197,00:02:24.563,143,144
1IhRERGxuAQ,1IhRERGxuAQ.0000517.0000523,00:08:37.999,00:08:43.398,517,523
b2A904K0yEg,b2A904K0yEg.0001463.0001464,00:24:23.396,00:24:24.950,1463,1464
1IhRERGxuAQ,1IhRERGxuAQ.0008868.0008872,02:27:48.756,02:27:52.898,8868,8872
oYE9RuT3Jxg,oYE9RuT3Jxg.0005125.0005126,01:25:25.172,01:25:26.172,5125,5126
3n3meg4bfnI,3n3meg4bfnI.0002607.0002612,00:43:27.988,00:43:32.559,2607,2612
2_T56ZU4HH0,2_T56ZU4HH0.0000341.0000345,00:05:41.574,00:05:45.974,341,345
wKL8oQY5zT8,wKL8oQY5zT8.0003917.0003921,01:05:17.982,01:05:21.286,3917,3921
1IhRERGxuAQ,1IhRERGxuAQ.0000706.0000711,00:11:46.440,00:11:51.898,706,711
vyb43c8QcR4,vyb43c8QcR4.0002342.0002346,00:39:02.577,00:39:06.226,2342,2346
b2A904K0yEg,b2A904K0yEg.0002135.0002138,00:35:35.824,00:35:38.137,2135,2138
P2lh7erNnuY,P2lh7erNnuY.0001470.0001473,00:24:30.526,00:24:33.075,1470,1473
YeHdhsg4628,YeHdhsg4628.0008240.0008242,02:17:20.892,02:17:22.007,8240,8242
YeHdhsg4628,YeHdhsg4628.0008322.0008324,02:18:42.869,02:18:44.459,8322,8324
oYE9RuT3Jxg,oYE9RuT3Jxg.0006175.0006177,01:42:55.674,01:42:57.658,6175,6177
VN77ue8KjQo,VN77ue8KjQo.0003194.0003196,00:53:14.828,00:53:16.027,3194,3196
eN3PhkUmfno,eN3PhkUmfno.0002617.0002628,00:43:37.244,00:43:48.111,2617,2628
YeHdhsg4628,YeHdhsg4628.0008372.0008373,02:19:32.082,02:19:33.097,8372,8373
W6DMlvM_1oE,W6DMlvM_1oE.0003437.0003439,00:57:17.807,00:57:19.873,3437,3439
W6DMlvM_1oE,W6DMlvM_1oE.0008605.0008606,02:23:25.487,02:23:26.732,8605,8606
fMvJ2zUH8tk,fMvJ2zUH8tk.0006307.0006308,01:45:07.741,01:45:08.853,6307,6308
GbkJzAOa6Cc,GbkJzAOa6Cc.0002650.0002651,00:44:10.028,00:44:11.028,2650,2651
W6DMlvM_1oE,W6DMlvM_1oE.0006020.0006021,01:40:20.949,01:40:21.989,6020,6021
lgF2vQU4p7c,lgF2vQU4p7c.0006183.0006184,01:43:03.535,01:43:04.535,6183,6184
lgF2vQU4p7c,lgF2vQU4p7c.0008625.0008627,02:23:45.940,02:23:47.096,8625,8627
FH2BgOVARVo,FH2BgOVARVo.0008215.0008216,02:16:55.796,02:16:56.796,8215,8216
aXTOXrSZn6M,aXTOXrSZn6M.0008536.0008537,02:22:16.552,02:22:17.801,8536,8537
YeHdhsg4628,YeHdhsg4628.0003047.0003049,00:50:47.299,00:50:49.611,3047,3049
OPz2-PHyljw,OPz2-PHyljw.0009149.0009151,02:32:29.360,02:32:31.673,9149,9151
lgF2vQU4p7c,lgF2vQU4p7c.0006797.0006802,01:53:17.178,01:53:22.717,6797,6802
oYE9RuT3Jxg,oYE9RuT3Jxg.0005418.0005419,01:30:18.463,01:30:19.463,5418,5419
oYE9RuT3Jxg,oYE9RuT3Jxg.0000798.0000800,00:13:18.943,00:13:20.059,798,800
fl0fznHyenM,fl0fznHyenM.0003850.0003853,01:04:10.360,01:04:13.120,3850,3853
1IhRERGxuAQ,1IhRERGxuAQ.0000414.0000418,00:06:54.510,00:06:58.752,414,418
1IhRERGxuAQ,1IhRERGxuAQ.0003022.0003027,00:50:22.004,00:50:27.306,3022,3027
wKL8oQY5zT8,wKL8oQY5zT8.0004737.0004740,01:18:57.822,01:19:00.169,4737,4740
oH7QiOgcyvA,oH7QiOgcyvA.0003956.0003963,01:05:56.556,01:06:03.652,3956,3963
GbkJzAOa6Cc,GbkJzAOa6Cc.0002913.0002914,00:48:33.354,00:48:34.354,2913,2914
3n3meg4bfnI,3n3meg4bfnI.0005765.0005769,01:36:05.237,01:36:09.436,5765,5769
wKL8oQY5zT8,wKL8oQY5zT8.0007910.0007913,02:11:50.801,02:11:53.228,7910,7913
b2A904K0yEg,b2A904K0yEg.0007443.0007445,02:04:03.659,02:04:05.100,7443,7445
YeHdhsg4628,YeHdhsg4628.0002205.0002209,00:36:45.621,00:36:49.905,2205,2209
YeHdhsg4628,YeHdhsg4628.0000454.0000456,00:07:34.178,00:07:36.094,454,456
lUaXJEoY5no,lUaXJEoY5no.0004134.0004139,01:08:54.205,01:08:59.042,4134,4139
FH2BgOVARVo,FH2BgOVARVo.0008442.0008443,02:20:42.219,02:20:43.797,8442,8443
oH7QiOgcyvA,oH7QiOgcyvA.0000911.0000913,00:15:11.433,00:15:13.172,911,913
vyb43c8QcR4,vyb43c8QcR4.0001790.0001791,00:29:50.547,00:29:51.726,1790,1791
lUaXJEoY5no,lUaXJEoY5no.0007312.0007316,02:01:52.344,02:01:56.501,7312,7316
-bjbqWu8UmM,-bjbqWu8UmM.0004685.0004687,01:18:05.947,01:18:07.087,4685,4687
b2A904K0yEg,b2A904K0yEg.0006114.0006116,01:41:54.489,01:41:56.786,6114,6116
oYE9RuT3Jxg,oYE9RuT3Jxg.0005770.0005771,01:36:10.494,01:36:11.880,5770,5771
yRF_uOoH_Ls,yRF_uOoH_Ls.0006295.0006297,01:44:55.621,01:44:57.816,6295,6297
OPz2-PHyljw,OPz2-PHyljw.0007280.0007281,02:01:20.073,02:01:21.414,7280,7281
OPz2-PHyljw,OPz2-PHyljw.0001409.0001411,00:23:29.721,00:23:31.485,1409,1411
fl0fznHyenM,fl0fznHyenM.0009103.0009106,02:31:43.680,02:31:46.000,9103,9106
OPz2-PHyljw,OPz2-PHyljw.0004148.0004150,01:09:08.881,01:09:10.688,4148,4150
oYE9RuT3Jxg,oYE9RuT3Jxg.0006003.0006007,01:40:03.992,01:40:07.539,6003,6007
YeHdhsg4628,YeHdhsg4628.0008047.0008048,02:14:07.683,02:14:08.774,8047,8048
wKL8oQY5zT8,wKL8oQY5zT8.0000928.0000933,00:15:28.726,00:15:33.153,928,933
fl0fznHyenM,fl0fznHyenM.0003142.0003144,00:52:22.280,00:52:24.080,3142,3144
fMvJ2zUH8tk,fMvJ2zUH8tk.0004090.0004092,01:08:10.091,01:08:12.991,4090,4092
8XSoO4KhVHs,8XSoO4KhVHs.0007827.0007829,02:10:27.326,02:10:29.265,7827,7829
snKC6rpoopw,snKC6rpoopw.0006577.0006579,01:49:37.923,01:49:39.443,6577,6579
W6DMlvM_1oE,W6DMlvM_1oE.0002954.0002958,00:49:14.051,00:49:18.527,2954,2958
2_T56ZU4HH0,2_T56ZU4HH0.0000301.0000307,00:05:01.936,00:05:07.287,301,307
OPz2-PHyljw,OPz2-PHyljw.0002538.0002540,00:42:18.580,00:42:20.776,2538,2540
W6DMlvM_1oE,W6DMlvM_1oE.0003663.0003664,01:01:03.825,01:01:04.825,3663,3664
aXTOXrSZn6M,aXTOXrSZn6M.0000794.0000796,00:13:14.801,00:13:16.558,794,796
lgF2vQU4p7c,lgF2vQU4p7c.0001055.0001057,00:17:35.223,00:17:37.966,1055,1057
_IwsVk_M44U,_IwsVk_M44U.0001640.0001641,00:27:20.177,00:27:21.990,1640,1641
IxuS6zAE2Kc,IxuS6zAE2Kc.0005747.0005750,01:35:47.528,01:35:50.473,5747,5750
YeHdhsg4628,YeHdhsg4628.0008270.0008271,02:17:50.005,02:17:51.522,8270,8271
oH7QiOgcyvA,oH7QiOgcyvA.0001720.0001724,00:28:40.982,00:28:44.182,1720,1724
oYE9RuT3Jxg,oYE9RuT3Jxg.0002401.0002402,00:40:01.582,00:40:02.582,2401,2402
W6DMlvM_1oE,W6DMlvM_1oE.0008940.0008942,02:29:00.262,02:29:02.770,8940,8942
W6DMlvM_1oE,W6DMlvM_1oE.0008359.0008361,02:19:19.671,02:19:21.993,8359,8361
fl0fznHyenM,fl0fznHyenM.0001959.0001962,00:32:39.600,00:32:42.200,1959,1962
fMvJ2zUH8tk,fMvJ2zUH8tk.0006536.0006538,01:48:56.430,01:48:58.034,6536,6538
_IwsVk_M44U,_IwsVk_M44U.0001478.0001479,00:24:38.202,00:24:39.835,1478,1479
fl0fznHyenM,fl0fznHyenM.0002207.0002209,00:36:47.760,00:36:49.840,2207,2209
zbDkqgOlLac,zbDkqgOlLac.0007307.0007316,02:01:47.467,02:01:56.972,7307,7316
mvjHbnCcsNI,mvjHbnCcsNI.0001641.0001642,00:27:21.056,00:27:22.736,1641,1642
oH7QiOgcyvA,oH7QiOgcyvA.0004638.0004642,01:17:18.580,01:17:22.750,4638,4642
_IwsVk_M44U,_IwsVk_M44U.0000940.0000942,00:15:40.716,00:15:42.309,940,942
oYE9RuT3Jxg,oYE9RuT3Jxg.0006803.0006804,01:53:23.682,01:53:24.802,6803,6804
fl0fznHyenM,fl0fznHyenM.0002577.0002578,00:42:57.160,00:42:58.600,2577,2578
zbDkqgOlLac,zbDkqgOlLac.0000971.0000978,00:16:11.919,00:16:18.574,971,978
zbDkqgOlLac,zbDkqgOlLac.0007291.0007295,02:01:31.433,02:01:35.869,7291,7295
fMvJ2zUH8tk,fMvJ2zUH8tk.0000819.0000820,00:13:39.437,00:13:40.825,819,820
IxuS6zAE2Kc,IxuS6zAE2Kc.0008566.0008568,02:22:46.972,02:22:48.166,8566,8568
oH7QiOgcyvA,oH7QiOgcyvA.0005847.0005850,01:37:27.286,01:37:30.812,5847,5850
yRF_uOoH_Ls,yRF_uOoH_Ls.0001412.0001413,00:23:32.575,00:23:33.645,1412,1413
7_rVpNbjqEU,7_rVpNbjqEU.0002761.0002763,00:46:01.631,00:46:03.037,2761,2763
v_aw-YT42Os,v_aw-YT42Os.0008158.0008159,02:15:58.462,02:15:59.992,8158,8159
YeHdhsg4628,YeHdhsg4628.0006833.0006835,01:53:53.547,01:53:55.227,6833,6835
oH7QiOgcyvA,oH7QiOgcyvA.0006731.0006732,01:52:11.306,01:52:12.681,6731,6732
VN77ue8KjQo,VN77ue8KjQo.0000339.0000343,00:05:39.875,00:05:43.589,339,343
OPz2-PHyljw,OPz2-PHyljw.0006279.0006284,01:44:39.940,01:44:44.850,6279,6284
7_rVpNbjqEU,7_rVpNbjqEU.0007767.0007768,02:09:27.620,02:09:28.720,7767,7768
P2lh7erNnuY,P2lh7erNnuY.0000820.0000822,00:13:40.819,00:13:42.253,820,822
7_rVpNbjqEU,7_rVpNbjqEU.0002685.0002686,00:44:45.101,00:44:46.515,2685,2686
YeHdhsg4628,YeHdhsg4628.0000072.0000073,00:01:12.573,00:01:13.601,72,73
1IhRERGxuAQ,1IhRERGxuAQ.0004352.0004353,01:12:32.181,01:12:33.379,4352,4353
n19Q9kKmNKw,n19Q9kKmNKw.0004793.0004803,01:19:53.850,01:20:03.052,4793,4803
YeHdhsg4628,YeHdhsg4628.0001464.0001465,00:24:24.681,00:24:25.961,1464,1465
zbDkqgOlLac,zbDkqgOlLac.0005771.0005779,01:36:11.419,01:36:19.565,5771,5779
zbDkqgOlLac,zbDkqgOlLac.0002011.0002013,00:33:31.997,00:33:33.526,2011,2013
fMvJ2zUH8tk,fMvJ2zUH8tk.0001020.0001022,00:17:00.961,00:17:02.389,1020,1022
W6DMlvM_1oE,W6DMlvM_1oE.0003552.0003553,00:59:12.003,00:59:13.943,3552,3553
EuUtJwRg7Wk,EuUtJwRg7Wk.0003164.0003167,00:52:44.561,00:52:47.029,3164,3167
oH7QiOgcyvA,oH7QiOgcyvA.0004500.0004509,01:15:00.204,01:15:09.057,4500,4509
P2lh7erNnuY,P2lh7erNnuY.0001824.0001825,00:30:24.352,00:30:25.830,1824,1825
3n3meg4bfnI,3n3meg4bfnI.0002683.0002684,00:44:43.004,00:44:44.975,2683,2684
EuUtJwRg7Wk,EuUtJwRg7Wk.0002557.0002559,00:42:37.710,00:42:39.708,2557,2559
zbDkqgOlLac,zbDkqgOlLac.0007299.0007301,02:01:39.855,02:01:41.784,7299,7301
YeHdhsg4628,YeHdhsg4628.0008327.0008328,02:18:47.679,02:18:48.679,8327,8328
3n3meg4bfnI,3n3meg4bfnI.0000327.0000332,00:05:27.537,00:05:32.009,327,332
fl0fznHyenM,fl0fznHyenM.0002203.0002204,00:36:43.040,00:36:44.680,2203,2204
VN77ue8KjQo,VN77ue8KjQo.0006936.0006937,01:55:36.170,01:55:37.611,6936,6937
lgF2vQU4p7c,lgF2vQU4p7c.0008634.0008635,02:23:54.877,02:23:55.877,8634,8635
7_rVpNbjqEU,7_rVpNbjqEU.0003321.0003326,00:55:21.872,00:55:26.825,3321,3326
b2A904K0yEg,b2A904K0yEg.0007941.0007943,02:12:21.753,02:12:23.125,7941,7943
eN3PhkUmfno,eN3PhkUmfno.0007490.0007495,02:04:50.156,02:04:55.703,7490,7495
b2A904K0yEg,b2A904K0yEg.0007207.0007208,02:00:07.213,02:00:08.213,7207,7208
fl0fznHyenM,fl0fznHyenM.0000524.0000527,00:08:44.840,00:08:47.080,524,527
wKL8oQY5zT8,wKL8oQY5zT8.0001969.0001971,00:32:49.620,00:32:51.425,1969,1971
YeHdhsg4628,YeHdhsg4628.0006604.0006606,01:50:04.565,01:50:06.345,6604,6606
IxuS6zAE2Kc,IxuS6zAE2Kc.0001386.0001397,00:23:06.536,00:23:17.023,1386,1397
b2A904K0yEg,b2A904K0yEg.0001115.0001116,00:18:35.440,00:18:36.912,1115,1116
YeHdhsg4628,YeHdhsg4628.0006027.0006028,01:40:27.427,01:40:28.467,6027,6028
YeHdhsg4628,YeHdhsg4628.0007068.0007070,01:57:48.164,01:57:50.888,7068,7070
fMvJ2zUH8tk,fMvJ2zUH8tk.0002393.0002395,00:39:53.821,00:39:55.298,2393,2395
wKL8oQY5zT8,wKL8oQY5zT8.0004051.0004053,01:07:31.924,01:07:33.436,4051,4053
-bjbqWu8UmM,-bjbqWu8UmM.0005321.0005325,01:28:41.693,01:28:45.036,5321,5325
_IwsVk_M44U,_IwsVk_M44U.0007493.0007495,02:04:53.085,02:04:55.195,7493,7495
fMvJ2zUH8tk,fMvJ2zUH8tk.0000976.0000980,00:16:16.374,00:16:20.867,976,980
3n3meg4bfnI,3n3meg4bfnI.0000313.0000315,00:05:13.160,00:05:15.954,313,315
oH7QiOgcyvA,oH7QiOgcyvA.0005620.0005623,01:33:40.844,01:33:43.612,5620,5623
fMvJ2zUH8tk,fMvJ2zUH8tk.0000989.0000991,00:16:29.585,00:16:31.649,989,991
n19Q9kKmNKw,n19Q9kKmNKw.0000042.0000045,00:00:42.815,00:00:45.728,42,45
zbDkqgOlLac,zbDkqgOlLac.0009834.0009835,02:43:54.367,02:43:55.918,9834,9835
p2HPTQl55N0,p2HPTQl55N0.0000380.0000383,00:06:20.103,00:06:23.619,380,383
ndssE4SMOaA,ndssE4SMOaA.0002540.0002543,00:42:20.642,00:42:23.220,2540,2543
ndssE4SMOaA,ndssE4SMOaA.0002457.0002459,00:40:57.626,00:40:59.814,2457,2459
vyb43c8QcR4,vyb43c8QcR4.0000214.0000216,00:03:34.950,00:03:36.438,214,216
3n3meg4bfnI,3n3meg4bfnI.0002410.0002412,00:40:10.191,00:40:12.731,2410,2412
7_rVpNbjqEU,7_rVpNbjqEU.0006969.0006971,01:56:09.825,01:56:11.964,6969,6971
OPz2-PHyljw,OPz2-PHyljw.0006308.0006310,01:45:08.330,01:45:10.336,6308,6310
OPz2-PHyljw,OPz2-PHyljw.0003367.0003369,00:56:07.460,00:56:09.120,3367,3369
wKL8oQY5zT8,wKL8oQY5zT8.0008083.0008085,02:14:43.740,02:14:45.588,8083,8085
fl0fznHyenM,fl0fznHyenM.0005749.0005752,01:35:49.640,01:35:52.760,5749,5752
n19Q9kKmNKw,n19Q9kKmNKw.0002076.0002077,00:34:36.343,00:34:37.398,2076,2077
-bjbqWu8UmM,-bjbqWu8UmM.0006545.0006546,01:49:05.572,01:49:06.665,6545,6546
FH2BgOVARVo,FH2BgOVARVo.0000009.0000011,00:00:09.489,00:00:11.529,9,11
mvjHbnCcsNI,mvjHbnCcsNI.0001761.0001762,00:29:21.685,00:29:22.685,1761,1762
W6DMlvM_1oE,W6DMlvM_1oE.0004332.0004334,01:12:12.114,01:12:14.103,4332,4334
EuUtJwRg7Wk,EuUtJwRg7Wk.0006605.0006608,01:50:05.473,01:50:08.903,6605,6608
W6DMlvM_1oE,W6DMlvM_1oE.0002810.0002816,00:46:50.645,00:46:56.382,2810,2816
fl0fznHyenM,fl0fznHyenM.0004686.0004689,01:18:06.240,01:18:09.440,4686,4689
OPz2-PHyljw,OPz2-PHyljw.0007017.0007019,01:56:57.648,01:56:59.225,7017,7019
W6DMlvM_1oE,W6DMlvM_1oE.0002519.0002520,00:41:59.035,00:42:00.035,2519,2520
W6DMlvM_1oE,W6DMlvM_1oE.0000981.0000982,00:16:21.074,00:16:22.274,981,982
b2A904K0yEg,b2A904K0yEg.0002680.0002684,00:44:40.516,00:44:44.607,2680,2684
vyb43c8QcR4,vyb43c8QcR4.0001400.0001405,00:23:20.904,00:23:25.341,1400,1405
W6DMlvM_1oE,W6DMlvM_1oE.0002925.0002931,00:48:45.404,00:48:51.500,2925,2931
vyb43c8QcR4,vyb43c8QcR4.0000647.0000649,00:10:47.096,00:10:49.096,647,649
8ZtGvnBMmBQ,8ZtGvnBMmBQ.0009285.0009286,02:34:45.042,02:34:46.210,9285,9286
-bjbqWu8UmM,-bjbqWu8UmM.0007656.0007657,02:07:36.276,02:07:37.909,7656,7657
lUaXJEoY5no,lUaXJEoY5no.0005951.0005953,01:39:11.223,01:39:13.788,5951,5953
YeHdhsg4628,YeHdhsg4628.0008653.0008655,02:24:13.765,02:24:15.179,8653,8655
8XSoO4KhVHs,8XSoO4KhVHs.0000070.0000073,00:01:10.369,00:01:13.269,70,73
W6DMlvM_1oE,W6DMlvM_1oE.0007222.0007224,02:00:22.507,02:00:24.320,7222,7224
_IwsVk_M44U,_IwsVk_M44U.0003735.0003736,01:02:15.201,01:02:16.821,3735,3736
PQou8OlWO40,PQou8OlWO40.0000376.0000380,00:06:16.331,00:06:20.570,376,380
lgF2vQU4p7c,lgF2vQU4p7c.0006529.0006530,01:48:49.290,01:48:50.735,6529,6530
oYE9RuT3Jxg,oYE9RuT3Jxg.0009004.0009006,02:30:04.698,02:30:06.818,9004,9006
PQou8OlWO40,PQou8OlWO40.0008209.0008211,02:16:49.919,02:16:51.046,8209,8211
-bjbqWu8UmM,-bjbqWu8UmM.0004665.0004666,01:17:45.124,01:17:46.275,4665,4666
YeHdhsg4628,YeHdhsg4628.0001348.0001350,00:22:28.773,00:22:30.939,1348,1350
zbDkqgOlLac,zbDkqgOlLac.0002306.0002307,00:38:26.063,00:38:27.762,2306,2307
